goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
0,0,0,10,66.67,1,100.0,4,57.14,4,1,84.62,11,68.75,86,2,0,1,2,0,0,0,1,0,0,0,0,0,8,1,22,2,0,0.0,0,0.0,1,0,1,0,3,2,1,0.0,0,1,0.09,0,0,0,Cody Gakpo,Liverpool,862967,44,24/25
0,0,0,10,71.43,2,40.0,0,0.0,7,1,85.71,12,63.16,180,3,2,1,2,0,0,0,2,0,0,0,0,0,20,0,102,3,1,11.11,6,66.67,5,2,1,0,1,0,0,0.0,0,0,0.04,0,0,0,Daniel Carvajal,Real Madrid,138572,2829,24/25
0,0,0,3,75.0,1,100.0,0,0.0,2,0,91.49,4,80.0,57,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,43,1,1,100.0,3,75.0,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Manuel Locatelli,Juventus,363860,2687,24/25
0,1,0,1,100.0,0,0.0,1,100.0,0,0,81.25,1,100.0,30,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,13,0,0,0.0,6,66.67,1,0,0,0,0,0,0,0.0,0,0,,0,0,0,Mattia Perin,Juventus,79645,2687,24/25
0,0,0,0,0.0,1,100.0,0,0.0,0,0,64.0,1,100.0,180,0,0,0,2,4,2,2,0,0,1,1,0,1,7,0,48,0,0,0.0,15,35.71,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,David Raya,Arsenal,581310,42,24/25
0,0,0,0,0.0,1,100.0,0,0.0,0,0,83.61,1,100.0,180,0,0,0,2,3,3,0,2,0,3,2,2,2,1,0,51,0,0,0.0,10,55.56,0,4,0,0,0,0,0,0.0,0,0,,0,0,0,Łukasz Skorupski,Bologna,44906,2685,24/25
0,0,0,1,100.0,2,100.0,0,0.0,0,0,67.77,3,100.0,180,1,0,0,2,7,4,2,3,0,4,0,1,0,2,0,82,0,0,0.0,18,32.73,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Dmytro Riznyk,Shakhtar Donetsk,941669,3313,24/25
0,0,0,4,33.33,0,0.0,1,25.0,0,0,85.19,4,30.77,89,3,0,5,1,0,0,0,0,0,0,0,0,0,18,0,23,3,1,25.0,2,100.0,1,0,0,1,8,2,4,0.0,1,0,0.57,0,0,0,Ousmane Dembélé,Paris Saint-Germain,818244,1644,24/25
0,0,0,3,37.5,1,50.0,2,66.67,0,0,88.24,4,40.0,90,1,1,3,1,0,0,0,0,0,0,0,0,0,33,2,60,2,1,100.0,1,50.0,0,0,0,0,2,0,1,0.0,0,0,0.06,0,0,0,Matheus Nunes,Manchester City,945122,17,24/25
2,0,0,2,25.0,2,66.67,0,0.0,2,0,72.09,4,36.36,161,0,0,0,2,0,0,0,1,0,0,0,0,0,12,0,31,1,0,0.0,1,100.0,4,5,2,0,5,2,2,40.0,0,0,1.53,0,0,0,Kerem Aktürkoğlu,Benfica,903324,3006,24/25
1,0,0,2,25.0,3,100.0,1,20.0,0,1,75.0,5,45.45,81,1,0,1,2,0,0,0,0,0,0,0,0,0,9,0,24,3,0,0.0,2,100.0,0,2,1,0,2,1,0,50.0,0,0,0.74,0,0,0,Nicolás González,Juventus,901325,2687,24/25
1,0,0,8,40.0,0,0.0,2,66.67,2,1,81.71,8,38.1,180,4,3,3,2,0,0,0,1,2,0,0,0,0,30,1,67,3,3,33.33,2,40.0,1,1,5,0,2,1,1,50.0,0,0,0.11,0,0,0,Maghnes Akliouche,AS Monaco,1130939,1653,24/25
1,1,0,11,55.0,0,0.0,3,50.0,3,1,85.96,11,52.38,153,5,2,3,2,0,0,0,8,0,0,0,0,0,12,1,49,2,2,40.0,1,100.0,2,0,1,0,1,1,0,100.0,0,0,0.04,0,0,0,Martin Baturina,GNK Dinamo Zagreb,1090019,2032,24/25
1,0,0,10,62.5,1,100.0,3,50.0,3,0,69.7,11,64.71,159,4,0,2,2,0,0,0,1,0,0,0,0,0,20,1,46,5,2,40.0,4,57.14,1,0,1,1,5,2,1,20.0,0,1,1.15,0,0,0,Ángel Di María,Benfica,30027,3006,24/25
1,0,0,6,46.15,1,50.0,5,55.56,1,0,63.33,7,46.67,137,0,1,2,2,0,0,0,0,0,0,0,0,0,10,0,19,1,0,0.0,1,50.0,0,1,0,0,6,4,0,16.67,0,0,1.11,0,0,0,Victor Okoh Boniface,Bayer 04 Leverkusen,978521,2681,24/25
1,0,0,5,50.0,0,0.0,0,0.0,4,0,84.62,5,45.45,94,1,0,1,2,0,0,0,0,0,0,0,0,0,7,0,33,1,0,0.0,4,100.0,0,0,1,0,6,5,0,16.67,0,1,0.71,0,0,0,Ismael Saibari,PSV Eindhoven,1063767,2952,24/25
1,0,0,8,61.54,0,0.0,2,66.67,2,0,84.29,8,61.54,169,4,0,3,2,0,0,0,4,0,0,0,0,0,26,0,59,5,2,33.33,5,100.0,0,1,1,0,2,2,0,50.0,0,0,0.08,0,1,0,Christian Pulišić,Milan,817957,2692,24/25
1,0,0,10,55.56,0,0.0,1,50.0,6,0,87.12,10,50.0,180,3,5,2,2,0,0,0,4,0,0,0,0,0,26,0,115,2,0,0.0,3,50.0,3,1,0,0,1,1,0,100.0,0,0,0.03,0,0,0,Jerdy Schouten,PSV Eindhoven,844234,2952,24/25
0,0,0,5,83.33,2,33.33,3,100.0,2,0,96.0,7,58.33,180,0,0,0,2,0,0,0,3,0,0,0,0,0,10,0,120,0,0,0.0,5,71.43,4,3,1,0,0,0,0,0.0,0,0,,0,0,0,Pierre Kalulu,Juventus,965330,2687,24/25
0,0,0,10,66.67,0,0.0,3,75.0,3,0,76.09,10,62.5,116,4,0,4,2,0,0,0,0,1,0,0,0,0,7,0,35,1,1,20.0,3,60.0,6,4,0,0,0,0,0,0.0,0,0,,0,0,0,Tiago Santos,Lille,1087364,1643,24/25
0,1,0,9,60.0,0,0.0,7,77.78,0,0,82.64,9,60.0,180,2,1,1,2,0,0,0,6,1,0,0,0,0,55,0,100,4,1,16.67,1,25.0,1,0,2,0,5,2,3,0.0,0,0,0.39,0,0,0,Oscar Gloukh,Red Bull Salzburg,1155158,2046,24/25
0,0,0,16,59.26,2,100.0,6,66.67,7,0,87.88,18,62.07,180,3,2,6,2,0,0,0,5,1,0,0,0,0,14,0,58,1,0,0.0,1,33.33,4,0,0,0,3,1,0,0.0,0,0,0.2,0,0,0,Quinten Timber,Feyenoord,959805,2959,24/25
0,1,0,2,33.33,0,0.0,0,0.0,2,0,94.63,2,33.33,129,0,0,3,2,0,0,0,1,0,0,0,0,0,31,0,141,5,3,27.27,11,84.62,1,1,1,0,1,1,0,0.0,0,0,0.07,0,0,0,Pascal Groß,Borussia Dortmund,48480,2673,24/25
1,0,0,3,37.5,0,0.0,2,66.67,1,0,67.86,3,33.33,123,0,0,3,2,0,0,0,1,0,0,0,0,0,12,0,19,1,0,0.0,2,100.0,0,0,1,0,7,4,2,14.29,0,1,1.3,0,0,0,Kylian Mbappé,Real Madrid,826643,2829,24/25
1,0,0,4,36.36,3,60.0,0,0.0,1,0,65.12,7,43.75,166,3,4,4,2,0,0,0,1,1,0,0,0,0,9,2,28,3,0,0.0,0,0.0,0,0,2,0,6,2,2,16.67,1,6,0.82,0,0,0,Deniz Undav,VfB Stuttgart,794298,2677,24/25
1,2,0,3,42.86,5,71.43,0,0.0,1,0,93.46,8,57.14,180,2,1,0,2,0,0,0,1,0,0,0,0,0,5,0,100,0,0,0.0,6,85.71,0,8,3,0,1,1,0,100.0,0,0,0.41,0,0,0,Ibrahima Konaté,Liverpool,826215,44,24/25
1,0,0,9,47.37,0,0.0,2,33.33,2,0,82.22,9,47.37,155,5,3,0,2,0,0,0,2,0,0,0,0,0,26,0,37,1,0,0.0,1,100.0,0,0,3,0,4,3,0,25.0,0,0,0.25,0,0,0,Lamine Yamal,Barcelona,1402912,2817,24/25
0,0,0,7,58.33,1,100.0,5,62.5,2,1,97.26,8,61.54,111,0,1,1,2,0,0,0,3,0,0,0,0,0,21,1,71,5,0,0.0,3,100.0,1,3,0,1,5,2,1,0.0,0,0,0.31,0,0,0,Nicolò Fagioli,Juventus,901850,2687,24/25
0,0,0,3,37.5,2,100.0,1,50.0,1,1,88.46,5,50.0,160,1,1,3,2,0,0,0,0,0,0,0,0,0,34,2,69,3,2,33.33,0,0.0,1,1,0,1,3,0,2,0.0,1,0,0.19,0,0,0,Davide Zappacosta,Atalanta,132318,2686,24/25
0,0,0,10,55.56,0,0.0,2,50.0,6,1,91.01,10,52.63,147,2,1,2,2,0,0,0,2,0,0,0,0,0,24,1,81,1,1,50.0,9,90.0,1,0,3,0,1,0,1,0.0,0,0,0.16,0,0,0,Pedri,Barcelona,992587,2817,24/25
0,0,0,2,100.0,0,0.0,0,0.0,1,1,88.89,2,40.0,61,1,0,0,1,0,0,0,5,0,0,0,0,0,4,1,8,1,0,0.0,0,0.0,0,0,0,0,2,1,0,0.0,0,0,0.12,0,0,0,Marko Pjaca,GNK Dinamo Zagreb,190435,2032,24/25
0,0,0,0,0.0,1,100.0,0,0.0,0,0,88.89,1,100.0,90,0,0,0,1,2,2,0,1,0,4,0,0,0,0,0,16,0,0,0.0,2,50.0,0,0,0,0,0,0,0,0.0,0,0,,0,0,0,Andriy Lunin,Real Madrid,857574,2829,24/25
0,0,0,4,80.0,2,40.0,0,0.0,4,0,94.12,6,60.0,96,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0.0,5,100.0,1,6,0,0,0,0,0,0.0,0,0,,0,1,0,Bremer,Juventus,885197,2687,24/25
0,0,0,0,0.0,1,100.0,0,0.0,0,0,84.75,1,100.0,180,0,0,0,2,7,6,1,0,1,1,0,1,1,0,0,50,0,0,0.0,6,40.0,0,1,0,0,0,0,0,0.0,0,0,,0,0,0,Franco Israel,Sporting,1084846,3001,24/25
0,0,0,3,60.0,4,100.0,1,100.0,1,0,89.84,7,77.78,180,3,1,0,2,0,0,0,4,0,0,0,0,0,39,0,168,2,0,0.0,19,67.86,8,2,1,0,0,0,0,0.0,0,0,,0,0,0,Olivier Boscagli,PSV Eindhoven,788784,2952,24/25
0,0,0,4,40.0,0,0.0,4,80.0,0,0,86.36,4,40.0,135,0,0,3,2,0,0,0,0,0,0,0,0,0,45,0,57,3,5,45.45,0,0.0,1,0,2,0,3,0,2,0.0,0,0,0.24,0,0,0,Savinho,Manchester City,1046795,17,24/25
0,0,0,11,68.75,0,0.0,1,33.33,4,0,66.67,11,64.71,153,6,2,0,2,0,0,0,1,0,0,0,0,0,6,0,16,0,0,0.0,1,100.0,2,0,1,0,5,2,0,0.0,0,1,0.23,0,0,0,Lukáš Haraslín,Sparta Praha,325121,2218,24/25
0,0,0,6,85.71,1,50.0,0,0.0,1,0,90.38,7,77.78,102,5,0,1,2,0,0,0,0,0,0,0,0,0,36,0,47,4,0,0.0,1,50.0,1,1,0,0,3,0,2,0.0,0,1,0.2,0,0,0,Jack Grealish,Manchester City,189061,17,24/25
0,0,0,0,0.0,4,66.67,0,0.0,0,0,87.67,4,57.14,90,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,64,0,0,0.0,1,33.33,1,3,0,0,2,0,0,0.0,0,0,0.18,0,0,0,Isak Hien,Atalanta,1157713,2686,24/25
0,0,0,6,54.55,4,44.44,1,100.0,5,0,85.71,10,50.0,180,0,2,0,2,0,0,0,0,0,0,0,0,0,13,0,90,0,0,0.0,6,50.0,2,6,3,0,1,0,0,0.0,0,0,0.04,0,0,0,Edmond Tapsoba,Bayer 04 Leverkusen,883262,2681,24/25
0,0,0,7,63.64,1,100.0,3,60.0,4,0,53.33,8,66.67,180,1,0,2,2,0,0,0,1,0,0,0,0,0,7,1,24,4,1,50.0,2,15.38,6,4,0,0,3,1,0,0.0,0,0,0.04,0,0,0,Ángelo Preciado,Sparta Praha,881844,2218,24/25
0,0,0,5,55.56,0,0.0,1,50.0,3,0,90.16,5,55.56,90,1,3,0,1,0,0,0,0,0,0,0,0,0,11,0,55,1,0,0.0,4,57.14,1,0,0,0,1,0,0,0.0,0,0,0.02,0,0,0,Ardon Jashari,Club Brugge KV,1034082,2888,24/25
1,0,0,0,0.0,6,66.67,0,0.0,0,0,88.66,6,54.55,135,0,2,0,2,0,0,0,0,0,0,0,0,0,17,0,86,0,0,0.0,1,33.33,0,7,0,0,1,1,0,100.0,0,0,0.73,0,0,0,Berat Djimsiti,Atalanta,151003,2686,24/25
1,0,0,3,42.86,2,100.0,1,50.0,0,0,85.71,5,55.56,51,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0.0,1,100.0,1,2,1,0,2,2,0,50.0,0,0,0.41,0,0,0,Lautaro Martínez,Inter,823984,2697,24/25
1,0,0,8,47.06,1,33.33,0,0.0,4,0,87.84,9,45.0,180,4,2,1,2,0,0,0,1,0,0,0,0,0,15,0,65,0,1,50.0,6,60.0,4,4,5,0,4,2,1,25.0,0,0,0.19,0,0,0,Hugo Magnetti,Stade Brestois,861324,1715,24/25
1,0,0,7,63.64,1,50.0,1,100.0,3,0,94.23,8,61.54,150,3,4,0,2,0,0,0,0,0,0,0,0,0,5,0,49,1,0,0.0,2,100.0,1,2,1,0,2,2,0,50.0,0,0,0.14,0,0,0,Amadou Onana,Aston Villa,923973,40,24/25
1,0,0,7,53.85,2,66.67,2,40.0,2,0,84.21,9,56.25,129,3,2,1,2,0,0,0,1,0,0,0,0,0,22,0,48,1,2,33.33,3,100.0,2,1,0,0,2,1,1,50.0,0,1,0.06,0,0,0,Kenan Yıldız,Juventus,1149011,2687,24/25
0,0,0,3,30.0,0,0.0,1,25.0,1,1,81.67,3,27.27,174,1,1,3,2,0,0,0,2,2,0,0,0,0,23,1,49,3,3,30.0,1,100.0,1,2,0,0,8,5,3,0.0,0,0,0.38,0,0,0,Jamie Leweling,VfB Stuttgart,990201,2677,24/25
0,0,0,1,50.0,7,87.5,0,0.0,1,0,91.26,8,80.0,180,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,94,0,0,0.0,7,63.64,1,8,1,0,0,0,0,0.0,0,0,,0,0,0,Gabriel Magalhães,Arsenal,869792,42,24/25
0,0,0,11,52.38,0,0.0,2,28.57,4,0,83.64,11,52.38,169,5,1,4,2,0,0,0,2,0,0,0,0,0,22,1,46,4,1,25.0,0,0.0,0,0,1,0,5,0,4,0.0,2,0,0.25,0,0,0,Dan Ndoye,Bologna,944327,2685,24/25
0,0,0,3,33.33,3,100.0,1,50.0,1,0,92.45,6,50.0,151,1,4,0,2,0,0,0,0,0,0,0,0,0,55,0,147,1,0,0.0,3,60.0,0,2,1,0,1,0,0,0.0,0,0,0.05,0,0,0,Manuel Akanji,Manchester City,383560,17,24/25
0,0,0,6,54.55,2,66.67,0,0.0,5,0,91.84,8,57.14,180,1,2,1,2,0,0,0,0,0,0,0,0,0,14,0,135,0,0,0.0,3,33.33,1,2,2,0,1,1,0,0.0,0,0,0.04,0,0,0,Piero Hincapié,Bayer 04 Leverkusen,1002837,2681,24/25
0,0,0,5,41.67,0,0.0,1,100.0,2,0,96.83,5,33.33,117,2,1,5,2,0,0,0,1,1,0,0,0,0,28,0,61,8,5,45.45,3,100.0,1,0,1,0,1,1,0,0.0,0,0,0.02,0,0,0,Kang-in Lee,Paris Saint-Germain,917087,1644,24/25
1,0,0,9,60.0,2,66.67,2,100.0,6,1,93.94,11,61.11,180,1,5,1,2,0,0,0,1,0,0,0,0,0,15,0,93,1,0,0.0,4,80.0,4,3,0,0,1,1,0,100.0,0,0,0.79,1,0,0,Emre Can,Borussia Dortmund,138156,2673,24/25
1,1,0,4,44.44,0,0.0,1,100.0,2,0,92.31,4,44.44,67,1,2,3,2,0,0,0,1,0,0,0,0,0,4,1,12,1,0,0.0,1,100.0,1,0,0,1,3,2,0,33.33,0,0,0.64,0,0,0,Endrick,Real Madrid,1174937,2829,24/25
1,0,0,9,39.13,6,46.15,1,50.0,4,0,74.55,15,41.67,180,4,6,6,2,0,0,0,0,0,0,0,0,0,16,0,41,1,0,0.0,0,0.0,1,1,1,0,3,2,0,33.33,0,1,0.39,0,0,0,Kai Havertz,Arsenal,836705,42,24/25
1,0,0,2,50.0,2,100.0,1,50.0,1,0,90.24,4,66.67,95,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,37,1,3,75.0,0,0.0,2,1,1,0,1,1,0,100.0,0,0,0.36,0,0,0,Raoul Bellanova,Atalanta,826185,2686,24/25
1,0,0,1,20.0,0,0.0,0,0.0,1,0,72.73,1,20.0,29,0,2,0,1,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0.0,0,0.0,0,0,1,1,3,2,0,33.33,0,0,0.26,0,0,0,James McAtee,Manchester City,1003334,17,24/25
1,0,0,11,44.0,0,0.0,3,30.0,5,0,81.63,11,39.29,162,3,3,2,2,0,0,0,0,0,0,0,0,0,20,0,40,1,0,0.0,0,0.0,1,1,3,0,4,2,1,25.0,0,2,0.16,0,0,0,Bukayo Saka,Arsenal,934235,42,24/25
1,0,0,2,66.67,2,100.0,1,100.0,0,0,54.55,4,80.0,24,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,6,1,0,0.0,1,100.0,0,1,1,0,2,1,1,50.0,0,0,0.12,0,0,0,Mathias Pereira Lage,Stade Brestois,831400,1715,24/25
1,0,0,3,60.0,1,100.0,0,0.0,3,0,96.3,4,66.67,19,0,1,0,2,0,0,0,0,0,0,0,0,0,11,0,26,1,0,0.0,0,0.0,0,0,1,0,1,1,0,100.0,0,0,0.05,0,0,0,Leon Goretzka,FC Bayern München,184661,2672,24/25
0,0,0,5,41.67,0,0.0,4,50.0,1,1,88.0,5,41.67,179,0,1,2,2,0,0,0,4,0,0,0,0,0,27,2,66,4,2,16.67,1,50.0,0,1,0,1,7,1,3,0.0,0,1,0.73,0,0,0,Johan Bakayoko,PSV Eindhoven,1088896,2952,24/25
0,1,0,1,50.0,1,50.0,0,0.0,0,0,95.08,2,50.0,64,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,58,0,0,0.0,2,66.67,1,1,0,0,0,0,0,0.0,0,0,,0,0,0,Stefan de Vrij,Inter,91046,2697,24/25
0,0,0,3,75.0,0,0.0,1,100.0,1,0,95.0,3,50.0,90,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,57,0,0,0.0,6,85.71,0,2,0,0,0,0,0,0.0,0,0,,0,0,0,Tomás Araújo,Benfica,983542,3006,24/25
0,0,0,2,66.67,1,50.0,0,0.0,2,0,87.5,3,60.0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,42,1,1,50.0,3,50.0,2,2,1,0,0,0,0,0.0,0,0,,0,0,0,Matheus Reis,Sporting,797648,3001,24/25
0,1,0,3,60.0,0,0.0,0,0.0,2,0,84.62,3,60.0,71,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,11,0,1,25.0,0,0.0,2,1,0,0,0,0,0,0.0,0,0,,0,0,0,Hugo Bueno,Feyenoord,1013928,2959,24/25
0,0,0,0,0.0,0,0.0,0,0.0,0,0,67.19,0,0.0,180,0,0,0,2,8,7,1,1,1,0,2,0,2,0,0,43,0,0,0.0,10,33.33,0,5,0,0,0,0,0,0.0,0,0,,0,0,0,Lucas Chevalier,Lille,996953,1643,24/25
0,0,0,6,54.55,0,0.0,3,60.0,2,0,88.89,6,50.0,42,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,8,1,0,0.0,0,0.0,0,0,1,0,2,2,0,0.0,0,0,0.24,0,0,0,Julien Duranville,Borussia Dortmund,1171540,2673,24/25
0,0,0,3,60.0,1,33.33,1,100.0,0,0,85.71,4,50.0,32,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0.0,0,0.0,0,0,0,0,4,0,1,0.0,1,0,0.22,0,0,0,Zeki Amdouni,Benfica,990550,3006,24/25
0,1,0,2,25.0,2,66.67,2,66.67,0,0,89.33,4,36.36,180,1,3,2,2,0,0,0,1,0,0,0,0,0,19,1,67,3,1,25.0,0,0.0,2,0,0,0,2,1,1,0.0,0,0,0.14,0,1,0,Julian Ryerson,Borussia Dortmund,800951,2673,24/25
0,1,0,2,40.0,0,0.0,0,0.0,2,0,98.72,2,40.0,93,0,1,0,2,0,0,0,0,0,0,0,0,0,22,0,77,1,1,25.0,7,100.0,0,6,1,0,2,1,1,0.0,0,0,0.13,0,0,0,Aleix García,Bayer 04 Leverkusen,796047,2681,24/25
0,2,0,10,66.67,1,100.0,3,60.0,1,0,90.38,11,68.75,180,6,3,0,2,0,0,0,0,0,0,0,0,0,34,0,94,1,0,0.0,3,37.5,0,0,0,0,3,0,2,0.0,0,0,0.13,0,0,0,Éderson,Atalanta,946888,2686,24/25
0,0,0,5,55.56,1,100.0,1,100.0,4,0,82.61,6,60.0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,19,2,1,100.0,0,0.0,2,1,4,0,1,0,0,0.0,0,0,0.05,0,0,0,Mario Pašalić,Atalanta,190437,2686,24/25
0,1,0,3,60.0,0,0.0,0,0.0,2,0,80.95,3,50.0,45,1,1,1,1,0,0,0,0,0,0,0,0,0,10,1,17,3,0,0.0,1,33.33,1,0,0,0,1,0,0,0.0,0,0,0.03,0,0,0,Michał Skóraś,Club Brugge KV,942479,2888,24/25
0,0,0,1,33.33,0,0.0,0,0.0,1,0,79.41,1,33.33,62,0,0,2,1,0,0,0,1,0,0,0,0,0,9,0,27,3,2,66.67,1,100.0,0,1,0,0,1,0,1,0.0,0,0,0.03,0,0,0,Rodrigo Riquelme,Atlético Madrid,989113,2836,24/25
0,0,0,5,83.33,1,100.0,2,100.0,2,0,76.67,6,85.71,85,2,0,1,1,0,0,0,4,0,0,0,0,0,7,0,23,1,0,0.0,0,0.0,5,3,0,0,1,1,0,0.0,0,0,0.03,0,0,0,Juraj Kucka,ŠK Slovan Bratislava,48563,2404,24/25
1,0,0,5,62.5,2,25.0,1,100.0,0,1,57.14,7,43.75,84,4,1,3,2,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0.0,1,100.0,0,0,0,1,2,1,0,50.0,0,0,0.48,0,0,0,Victor Olatunji,Sparta Praha,931823,2218,24/25
1,1,0,2,33.33,4,66.67,0,0.0,2,0,91.79,6,50.0,180,0,3,0,2,0,0,0,2,0,0,0,0,0,5,0,123,0,0,0.0,8,66.67,2,9,0,1,2,2,0,50.0,0,0,0.79,0,0,0,Antonio Rüdiger,Real Madrid,142622,2829,24/25
1,0,0,7,41.18,1,50.0,3,75.0,4,0,78.05,8,42.11,154,0,4,0,2,0,0,0,1,0,0,0,0,0,10,0,32,0,0,0.0,4,66.67,3,3,5,0,2,1,1,50.0,0,0,0.73,0,0,0,Qazim Laci,Sparta Praha,284395,2218,24/25
1,0,0,5,50.0,0,0.0,1,33.33,3,0,82.61,5,45.45,156,1,2,1,2,0,0,0,5,1,0,0,0,0,14,1,38,1,0,0.0,4,80.0,0,1,0,0,3,1,0,33.33,0,0,0.53,0,0,0,Antoni Milambo,Feyenoord,1126692,2959,24/25
1,0,0,10,40.0,2,28.57,4,36.36,0,0,85.29,12,37.5,180,6,6,5,2,0,0,0,0,1,0,0,0,0,12,2,29,5,0,0.0,2,100.0,0,0,0,0,4,1,3,25.0,0,2,0.49,0,0,0,Viktor Gyökeres,Sporting,804508,3001,24/25
1,1,0,8,42.11,15,68.18,1,50.0,2,0,68.06,23,56.1,180,6,3,8,2,0,0,0,10,1,0,0,0,0,10,0,49,0,0,0.0,4,80.0,0,5,0,0,3,1,1,33.33,0,1,0.4,0,0,0,Bruno Petković,GNK Dinamo Zagreb,309306,2032,24/25
1,2,0,3,60.0,5,62.5,0,0.0,2,0,50.0,8,61.54,50,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0.0,0,0.0,1,2,0,0,4,1,2,25.0,0,0,0.13,0,0,0,Jhon Durán,Aston Villa,974577,40,24/25
0,1,0,9,56.25,1,50.0,0,0.0,5,1,88.03,10,55.56,180,4,6,0,2,0,0,0,2,0,0,0,0,0,18,0,103,3,0,0.0,7,58.33,0,4,1,0,0,0,0,0.0,0,0,,0,0,0,Marc Casadó,Barcelona,1000483,2817,24/25
0,0,0,8,44.44,0,0.0,2,33.33,5,1,67.35,8,44.44,134,1,2,0,2,0,0,0,5,1,0,0,0,0,18,2,33,4,0,0.0,1,50.0,1,0,4,0,0,0,0,0.0,0,1,,0,0,0,Nicolas-Gerrit Kühn,Celtic,877835,2352,24/25
0,1,0,1,25.0,0,0.0,0,0.0,0,1,93.44,1,20.0,108,1,3,0,2,0,0,0,1,0,0,0,0,0,13,1,57,3,2,40.0,2,40.0,1,2,0,0,4,0,0,0.0,0,1,0.22,0,0,0,Konstantinos Tsimikas,Liverpool,786259,44,24/25
0,0,0,5,71.43,1,100.0,0,0.0,4,0,88.89,6,75.0,180,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,80,0,0,0.0,6,66.67,0,6,0,0,0,0,0,0.0,0,0,,0,0,0,William Saliba,Arsenal,941168,42,24/25
0,0,0,0,0.0,1,100.0,0,0.0,0,0,83.33,1,100.0,180,0,0,0,2,8,5,3,5,0,2,0,1,0,1,0,25,0,0,0.0,7,58.33,0,2,0,0,0,0,0,0.0,0,0,,0,0,0,Jan Oblak,Atlético Madrid,69768,2836,24/25
0,0,0,4,50.0,2,50.0,0,0.0,3,0,85.94,6,50.0,178,1,0,4,2,0,0,0,0,0,0,0,0,0,15,0,55,2,2,22.22,5,83.33,3,8,0,0,0,0,0,0.0,0,0,,0,0,0,Lucas Digne,Aston Villa,96538,40,24/25
0,0,0,11,55.0,1,100.0,3,75.0,8,0,94.17,12,57.14,180,0,3,1,2,0,0,0,1,0,0,0,0,0,13,0,97,0,0,0.0,4,80.0,4,5,4,0,0,0,0,0.0,0,0,,0,0,0,Florentino Luís,Benfica,855845,3006,24/25
0,0,0,6,54.55,3,75.0,3,75.0,2,0,74.42,9,60.0,91,3,1,2,2,0,0,0,0,0,0,0,0,0,17,1,32,5,1,20.0,0,0.0,2,0,1,0,0,0,0,0.0,0,0,,0,0,0,Romain Del Castillo,Stade Brestois,825681,1715,24/25
0,1,0,5,35.71,0,0.0,1,100.0,2,0,78.57,5,35.71,156,2,5,2,2,0,0,0,5,0,0,0,0,0,18,1,33,2,0,0.0,2,100.0,0,2,2,0,6,0,2,0.0,1,2,0.24,0,0,0,Ángel Correa,Atlético Madrid,316152,2836,24/25
0,0,0,9,42.86,3,50.0,0,0.0,5,0,90.16,12,44.44,117,4,1,7,2,0,0,0,1,1,0,0,0,0,37,0,110,3,0,0.0,11,84.62,1,0,2,0,3,0,0,0.0,1,0,0.18,0,0,0,João Neves,Paris Saint-Germain,1190933,1644,24/25
0,1,0,4,36.36,3,75.0,3,100.0,1,0,83.19,7,46.67,180,0,2,3,2,0,0,0,4,2,0,0,0,0,33,0,94,5,5,35.71,9,64.29,0,3,2,0,2,0,0,0.0,0,0,0.14,0,0,0,Timi Max Elšnik,FK Crvena zvezda,827371,5149,24/25
