goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
4,0,0,17,42.5,4,80.0,10,52.63,0,2,81.43,21,46.67,569,7,2,9,6,0,0,0,5,1,0,0,0,0,74,1,171,9,0,0.0,4,57.14,2,5,3,3,23,11,7,17.39,1,9,,0,0,0,Cristiano Ronaldo,Juventus,750,2687,20/21
4,0,0,12,36.36,2,25.0,7,63.64,3,1,77.24,14,34.15,440,2,1,13,7,0,0,0,3,0,0,0,0,0,47,0,95,6,1,50.0,2,100.0,3,0,3,3,24,9,7,16.67,0,5,,0,0,0,Sergio Agüero,Manchester City,17094,17,17/18
4,0,0,19,39.58,1,16.67,6,60.0,7,0,85.95,20,37.04,426,6,3,13,7,0,0,0,3,1,0,0,0,0,51,1,104,4,1,25.0,4,100.0,0,2,9,2,25,9,8,16.0,0,6,,0,0,0,Heung-min Son,Tottenham Hotspur,111505,33,17/18
4,0,0,5,22.73,5,33.33,3,75.0,1,0,76.29,10,27.03,540,1,4,11,6,0,0,0,11,2,0,0,0,0,35,0,74,5,1,14.29,2,100.0,0,0,2,6,23,10,4,17.39,2,5,,0,0,0,Pierre-Emerick Aubameyang,Borussia Dortmund,51498,2673,17/18
4,0,0,18,45.0,9,37.5,14,58.33,2,2,86.67,27,42.19,587,2,0,11,8,0,0,0,6,2,0,0,0,0,103,3,221,9,0,0.0,10,100.0,2,7,1,2,21,10,4,19.05,1,5,,0,0,0,Karim Benzema,Real Madrid,3306,2829,18/19
4,1,0,30,50.85,0,0.0,17,51.52,1,5,80.7,30,45.45,701,12,2,8,8,0,0,0,12,0,0,0,0,0,96,7,184,16,1,14.29,4,50.0,1,0,3,6,29,11,5,13.79,0,6,,0,0,0,Kylian Mbappé,Paris Saint-Germain,826643,1644,18/19
4,2,0,20,39.22,8,33.33,6,40.0,9,2,75.39,28,37.33,720,5,7,8,8,0,0,0,7,2,0,0,0,0,128,4,242,13,4,14.81,11,50.0,4,7,7,2,22,11,4,18.18,1,7,,0,0,0,Antoine Griezmann,Atlético Madrid,85859,2836,18/19
4,0,0,24,43.64,2,28.57,10,76.92,2,0,71.58,26,41.94,558,12,6,16,8,0,0,0,7,0,0,0,0,0,26,0,68,4,1,16.67,2,50.0,0,2,7,3,29,9,10,13.79,0,7,3.52,0,0,0,Loïs Openda,RB Leipzig,835480,36360,23/24
4,0,0,34,53.13,1,100.0,14,56.0,4,4,87.37,35,53.85,615,16,2,14,7,0,0,0,9,0,0,0,0,0,127,4,346,19,5,35.71,3,33.33,3,0,3,1,23,9,9,17.39,1,0,2.64,0,0,0,Lionel Messi,Paris Saint-Germain,12994,1644,22/23
4,2,0,15,37.5,5,31.25,6,60.0,7,0,81.12,20,35.71,425,2,5,8,5,0,0,0,4,0,0,0,0,0,72,0,159,6,4,18.18,3,50.0,2,0,9,1,14,6,3,28.57,0,4,,0,0,0,Quincy Promes,Ajax,106161,2953,19/20
4,2,0,22,40.0,17,50.0,6,42.86,6,0,75.51,39,43.82,479,10,12,10,6,0,0,0,9,3,0,0,0,0,19,0,74,6,1,33.33,0,0.0,1,11,3,1,11,7,2,36.36,0,5,3.03,1,0,0,Danylo Sikan,Shakhtar Donetsk,945479,3313,23/24
4,1,0,11,42.31,7,41.18,6,66.67,2,0,79.13,18,41.86,507,4,4,6,8,0,0,0,7,1,0,0,0,0,34,0,91,7,0,0.0,4,80.0,1,6,3,2,10,5,3,40.0,0,5,3.06,0,0,0,Ciro Immobile,Lazio,45923,2699,23/24
4,2,0,25,43.86,9,47.37,11,45.83,8,3,82.03,34,44.74,413,6,8,7,8,0,0,0,3,0,0,0,0,0,40,4,105,8,0,0.0,1,33.33,1,3,4,4,15,8,1,26.67,0,1,2.16,0,0,0,Gabriel Jesus,Arsenal,794839,42,23/24
4,0,0,24,52.17,9,52.94,5,38.46,6,1,80.19,33,52.38,491,13,9,5,7,0,0,0,5,0,0,0,0,0,25,2,85,6,1,33.33,3,100.0,3,2,1,0,14,7,3,28.57,0,3,1.75,0,0,0,Evanilson,FC Porto,998490,3002,23/24
4,0,0,16,34.04,1,33.33,4,33.33,4,1,77.4,17,34.0,533,8,7,9,9,0,0,0,3,0,0,0,0,0,46,1,113,10,8,57.14,4,44.44,3,2,7,1,9,6,0,44.44,0,1,1.55,0,0,0,Leandro Trossard,Arsenal,135666,42,23/24
4,0,0,25,49.02,8,42.11,14,63.64,1,0,82.62,33,47.14,712,10,8,8,8,0,0,0,6,0,0,0,0,0,99,1,233,5,2,18.18,0,0.0,4,4,3,2,40,15,13,10.0,0,11,,0,0,0,Cristiano Ronaldo,Juventus,750,2687,19/20
4,0,0,11,44.0,4,25.0,3,42.86,2,0,82.41,15,36.59,375,7,5,3,6,0,0,0,3,1,0,0,0,0,44,0,89,5,0,0.0,0,0.0,1,6,2,3,21,10,4,19.05,1,12,,0,0,0,Gabriel Jesus,Manchester City,794839,17,18/19
4,0,0,29,44.62,2,40.0,24,64.86,2,2,76.9,31,44.29,731,3,8,14,8,0,0,0,10,2,0,0,0,0,125,2,223,14,2,25.0,3,75.0,0,0,2,7,36,11,10,11.11,0,3,,0,0,0,Mohamed Salah,Liverpool,159665,44,19/20
4,2,0,29,45.31,39,60.0,11,61.11,4,1,65.2,68,52.71,831,14,13,12,13,0,0,0,4,1,0,0,0,0,49,2,148,9,0,0.0,16,94.12,0,16,4,5,23,11,4,17.39,1,2,3.22,0,0,0,Edin Džeko,Inter,14990,2697,22/23
4,1,0,9,45.0,1,100.0,0,0.0,4,3,80.81,10,47.62,260,5,4,4,7,0,0,0,3,0,0,0,0,0,22,2,80,6,3,33.33,10,90.91,2,1,1,0,10,5,1,40.0,0,1,0.97,0,0,0,Giacomo Raspadori,Napoli,865651,2714,22/23
4,0,0,51,52.58,3,33.33,10,40.0,16,4,85.65,54,50.94,725,25,8,16,9,0,0,0,5,1,0,0,0,0,101,3,203,17,6,17.65,4,80.0,2,3,9,0,13,6,5,30.77,0,3,1.57,0,0,0,Bukayo Saka,Arsenal,934235,42,23/24
4,0,0,19,55.88,0,0.0,9,64.29,6,3,86.72,19,44.19,331,4,2,6,5,0,0,0,3,0,0,0,0,0,55,4,111,7,3,25.0,0,0.0,4,1,2,1,8,5,1,50.0,0,0,,0,0,0,Rodrygo,Real Madrid,910536,2829,19/20
4,1,0,78,45.61,1,33.33,32,43.84,21,6,83.53,79,45.4,1199,25,13,28,13,0,0,0,12,1,0,0,0,0,200,4,355,31,5,29.41,7,77.78,2,1,11,2,27,8,9,14.81,1,4,,0,0,0,Vinícius Júnior,Real Madrid,868812,2829,21/22
4,2,0,20,40.0,5,18.52,2,28.57,9,0,77.98,25,32.47,618,9,9,9,9,0,0,0,9,1,0,0,0,0,49,1,131,8,0,0.0,3,100.0,7,3,8,1,11,7,0,36.36,1,9,,0,0,0,Gabriel Jesus,Manchester City,794839,17,17/18
4,2,0,17,50.0,17,51.52,1,100.0,8,0,67.1,34,50.75,457,9,11,5,6,0,0,0,5,1,0,0,0,0,35,0,104,2,2,40.0,5,45.45,4,7,3,3,15,10,2,26.67,0,2,,0,0,0,Mario Mandžukić,Juventus,18886,2687,17/18
4,0,1,22,47.83,11,39.29,3,75.0,15,2,76.47,33,44.59,518,4,6,7,9,0,0,0,2,2,0,0,0,0,47,2,143,10,1,20.0,6,50.0,4,4,10,4,14,6,1,28.57,1,1,,0,0,0,Antoine Griezmann,Atlético Madrid,85859,2836,21/22
4,1,0,13,37.14,9,37.5,10,55.56,0,0,70.09,22,37.29,446,3,4,9,5,0,0,0,6,0,0,0,0,0,43,0,75,8,1,33.33,5,83.33,0,5,1,2,15,8,3,26.67,1,5,,0,0,0,Romelu Lukaku,Inter,78893,2697,20/21
4,0,0,6,60.0,3,50.0,3,100.0,1,0,81.82,9,56.25,180,2,1,3,2,0,0,0,2,1,0,0,0,0,20,0,45,3,0,0.0,4,100.0,1,0,0,1,10,7,1,40.0,0,2,3.87,0,0,1,Harry Kane,FC Bayern München,108579,2672,24/25
4,0,0,5,41.67,17,60.71,1,100.0,2,0,73.33,22,55.0,540,3,4,3,6,0,0,0,6,1,0,0,0,0,20,0,66,8,0,0.0,1,25.0,2,9,0,4,21,8,6,19.05,0,4,,0,0,0,Mauro Icardi,Inter,233114,2697,18/19
4,0,0,8,50.0,4,33.33,1,33.33,3,0,74.6,12,42.86,276,4,3,3,7,0,0,0,1,1,0,0,0,0,13,1,47,4,1,25.0,1,33.33,0,2,1,3,15,9,2,26.67,0,4,2.88,0,0,0,Giovanni Simeone,Napoli,341143,2714,22/23
4,1,0,8,26.67,4,25.0,3,37.5,3,0,69.77,12,26.09,401,2,11,5,8,0,0,0,4,1,0,0,0,0,25,0,60,1,1,9.09,2,50.0,1,1,1,3,22,14,4,18.18,1,5,5.0,0,0,0,Darwin Núñez,Liverpool,924871,44,22/23
4,0,0,16,38.1,4,18.18,9,90.0,1,1,72.88,20,31.25,472,6,7,11,6,0,0,0,10,2,0,0,0,0,38,3,86,9,2,33.33,3,75.0,3,2,8,2,17,9,3,23.53,1,1,,0,0,0,Mergim Berisha,Red Bull Salzburg,770083,2046,20/21
4,1,0,36,52.94,2,33.33,27,71.05,2,3,80.68,38,51.35,658,7,3,18,8,0,0,0,9,0,0,0,0,0,94,6,213,14,2,20.0,5,62.5,4,1,1,5,24,13,5,16.67,1,6,,0,0,0,Kylian Mbappé,Paris Saint-Germain,826643,1644,17/18
4,0,0,19,39.58,12,27.27,9,75.0,2,2,71.31,31,33.7,449,8,8,11,6,0,0,0,4,1,0,0,0,0,37,1,87,5,0,0.0,5,83.33,3,7,8,1,15,9,2,26.67,0,2,,0,0,0,Cenk Tosun,Beşiktaş,72127,3050,17/18
4,0,0,35,47.95,8,36.36,12,57.14,6,1,75.38,43,45.26,542,17,8,14,9,0,0,0,5,0,0,0,0,0,67,1,147,5,0,0.0,4,80.0,2,0,7,5,18,10,4,22.22,0,2,,0,0,0,Diogo Jota,Liverpool,606164,44,20/21
4,3,0,41,35.04,3,30.0,20,55.56,14,1,84.1,44,34.65,905,7,13,30,12,0,0,0,12,2,0,0,0,0,106,0,238,6,0,0.0,3,50.0,5,7,19,2,33,17,9,12.12,1,8,,0,0,0,Heung-min Son,Tottenham Hotspur,111505,33,18/19
4,2,0,27,42.86,1,14.29,8,33.33,9,1,76.54,28,40.0,553,10,7,5,8,0,0,0,4,1,0,0,0,0,56,2,137,5,8,27.59,5,29.41,1,2,9,3,13,8,3,30.77,1,4,,0,0,0,Federico Chiesa,Juventus,845386,2687,20/21
4,0,0,16,69.57,5,62.5,7,77.78,4,0,80.88,21,67.74,360,5,1,3,6,0,0,0,0,0,0,0,0,0,25,0,55,5,0,0.0,1,100.0,3,1,1,1,13,5,5,30.77,0,3,,0,0,0,Ferran Torres,Manchester City,855833,17,20/21
4,0,0,11,34.38,3,23.08,7,43.75,2,1,85.62,14,31.11,747,2,4,8,10,0,0,0,8,2,0,0,0,0,143,1,268,18,0,0.0,3,60.0,0,8,1,4,35,19,9,11.43,0,3,5.13,0,0,0,Karim Benzema,Real Madrid,3306,2829,22/23
3,0,0,44,57.14,12,32.43,21,75.0,6,0,76.62,56,49.12,708,18,5,16,8,0,0,0,10,1,0,0,0,0,90,1,213,7,0,0.0,6,54.55,4,3,5,2,26,13,4,11.54,1,1,,0,0,0,João Félix,Atlético Madrid,851671,2836,20/21
3,0,0,18,52.94,8,40.0,7,77.78,5,0,80.43,26,48.15,383,6,8,8,5,0,0,0,11,0,0,0,0,0,20,0,74,4,0,0.0,1,33.33,2,4,0,1,13,6,2,23.08,1,0,,0,0,0,Radamel Falcao,AS Monaco,25682,1653,17/18
3,2,0,18,45.0,7,28.0,7,53.85,0,0,68.29,25,38.46,530,11,8,8,7,0,0,0,4,0,0,0,0,0,44,1,84,1,2,25.0,6,60.0,0,2,1,1,25,8,8,12.0,0,14,,0,0,0,Burak Yılmaz,Lille,18864,1643,21/22
3,3,0,14,36.84,10,37.04,2,66.67,6,1,78.91,24,36.92,703,6,17,7,8,0,0,0,8,2,0,0,0,0,31,0,101,7,0,0.0,1,100.0,1,4,1,4,19,7,4,15.79,2,8,,0,0,0,Facundo Ferreyra,Shakhtar Donetsk,129724,3313,17/18
3,0,0,19,70.37,1,50.0,10,90.91,3,1,88.0,20,68.97,254,6,2,2,5,0,0,0,4,0,0,0,0,0,52,2,154,7,1,11.11,16,80.0,0,0,4,1,12,5,0,25.0,1,0,,0,0,0,Paulo Dybala,Juventus,256219,2687,21/22
3,1,0,18,40.0,7,53.85,8,66.67,4,3,72.5,25,43.1,464,6,7,16,6,0,0,0,9,2,0,0,0,0,36,1,87,8,1,20.0,2,33.33,0,2,0,4,22,8,7,13.64,2,7,,0,0,0,Duván Zapata,Atalanta,38162,2686,21/22
3,2,0,30,44.78,4,33.33,9,34.62,3,1,55.95,34,43.04,610,18,9,9,8,0,0,0,10,1,0,0,0,0,31,2,47,6,1,25.0,1,50.0,2,0,3,3,16,10,3,18.75,0,1,,0,0,0,Karim Adeyemi,Red Bull Salzburg,940054,2046,21/22
3,0,0,6,75.0,2,66.67,1,50.0,1,0,85.19,8,72.73,101,4,0,1,2,0,0,0,1,0,0,0,0,0,5,0,23,1,0,0.0,0,0.0,0,2,0,0,5,5,0,60.0,0,1,1.86,0,0,0,Serhou Guirassy,Borussia Dortmund,328027,2673,24/25
3,2,0,23,53.49,11,36.67,8,66.67,2,0,65.26,34,46.58,515,13,2,12,10,0,0,0,7,1,0,0,0,0,23,1,62,2,0,0.0,1,50.0,0,2,2,3,15,10,0,20.0,0,1,,0,0,0,Roman Yaremchuk,Benfica,829296,3006,21/22
3,2,0,20,52.63,12,63.16,4,66.67,3,1,70.67,32,56.14,583,14,5,4,8,0,0,0,12,1,0,0,0,0,31,1,106,7,0,0.0,5,71.43,5,5,7,7,16,8,1,18.75,3,5,,0,0,0,Paulinho,Sporting,205790,3001,21/22
3,0,0,28,50.0,2,11.76,10,66.67,6,0,79.72,30,41.1,679,12,4,16,8,0,0,0,8,0,0,0,0,0,43,0,114,7,1,100.0,3,100.0,3,2,3,2,12,5,2,25.0,0,1,,0,0,0,Jonathan David,Lille,935564,1643,21/22
3,1,0,7,25.0,2,40.0,2,16.67,3,0,60.56,9,27.27,345,2,5,6,6,0,0,0,3,0,0,0,0,0,21,2,43,7,0,0.0,3,100.0,1,0,1,2,7,5,1,42.86,1,3,,0,0,0,Noah Okafor,Red Bull Salzburg,865523,2046,21/22
3,0,0,14,29.17,10,41.67,5,50.0,1,1,79.17,24,33.33,410,8,8,16,6,0,0,0,10,0,0,0,0,0,28,1,76,8,1,50.0,0,0.0,0,2,5,5,21,10,5,14.29,1,9,,0,0,0,André Silva,RB Leipzig,190159,36360,21/22
3,0,0,9,69.23,2,50.0,3,50.0,2,0,82.14,11,64.71,135,4,0,1,2,0,0,0,1,0,0,0,0,0,17,0,46,3,0,0.0,0,0.0,3,0,0,0,7,5,0,42.86,0,0,0.38,0,0,0,Karim Adeyemi,Borussia Dortmund,940054,2673,24/25
3,0,0,2,22.22,4,66.67,0,0.0,0,0,76.0,6,40.0,160,2,1,6,2,0,0,0,3,1,0,0,0,0,5,0,19,1,0,0.0,0,0.0,0,2,0,0,7,4,1,42.86,0,0,2.0,0,0,0,Benjamin Šeško,RB Leipzig,986397,36360,24/25
3,0,0,21,48.84,2,25.0,15,71.43,1,0,76.92,23,45.1,392,5,6,7,6,0,0,0,5,2,0,0,0,0,43,2,100,8,2,28.57,2,50.0,3,0,4,1,11,6,2,27.27,0,4,,0,0,0,Donyell Malen,Borussia Dortmund,803039,2673,21/22
3,0,0,4,23.53,4,80.0,2,20.0,0,0,56.0,8,36.36,203,2,2,2,3,0,0,0,3,1,0,0,0,0,12,1,28,2,0,0.0,0,0.0,0,5,2,4,12,7,0,25.0,1,0,,0,0,0,Erling Haaland,Borussia Dortmund,839956,2673,21/22
3,0,0,14,43.75,20,64.52,5,45.45,0,1,71.52,34,53.97,541,10,3,8,7,0,0,0,3,2,0,0,0,0,47,1,113,7,1,12.5,7,63.64,2,7,1,6,24,11,7,12.5,0,2,,0,0,0,Edin Džeko,Inter,14990,2697,21/22
3,0,0,6,50.0,1,33.33,2,100.0,1,1,76.6,7,46.67,239,3,0,5,6,0,0,0,2,0,0,0,0,0,21,1,36,1,0,0.0,0,0.0,0,1,1,2,8,4,1,37.5,0,1,,0,0,0,Martin Braithwaite,Barcelona,66471,2817,20/21
3,1,0,6,60.0,9,47.37,3,100.0,2,2,83.19,15,51.72,295,1,2,3,7,0,0,0,3,0,0,0,0,0,41,5,99,11,4,40.0,8,80.0,1,4,0,2,11,6,0,27.27,0,6,,0,0,0,Gareth Bale,Real Madrid,15354,2829,17/18
3,1,0,14,42.42,0,0.0,8,72.73,1,0,82.55,14,42.42,391,5,3,6,5,0,0,0,9,0,0,0,0,0,65,1,227,2,2,15.38,9,52.94,7,0,7,0,16,8,4,18.75,1,3,,0,0,0,Lorenzo Insigne,Napoli,106258,2714,17/18
3,0,0,49,60.49,4,33.33,34,73.91,2,3,77.57,53,56.99,611,13,5,13,8,0,0,0,10,2,0,0,0,0,109,5,204,25,4,44.44,14,77.78,1,2,2,1,22,9,5,13.64,1,4,,0,0,0,Eden Hazard,Chelsea,27583,38,17/18
3,2,0,33,45.83,4,50.0,18,60.0,4,2,82.95,37,46.25,668,11,9,11,8,0,0,0,11,1,0,0,0,0,75,4,180,9,1,25.0,8,72.73,1,4,8,3,17,10,4,17.65,0,3,,0,0,0,Joaquín Correa,Lazio,249929,2699,20/21
3,0,0,25,48.08,1,25.0,16,61.54,4,2,80.32,26,46.43,381,5,1,7,6,0,0,0,7,0,0,0,0,0,85,2,151,7,3,27.27,3,75.0,2,1,9,4,21,12,4,14.29,0,2,,0,0,0,Ousmane Dembélé,Barcelona,818244,2817,20/21
3,2,0,78,60.0,3,50.0,57,70.37,2,3,81.87,81,59.56,661,19,6,19,8,0,0,0,12,1,0,0,0,0,151,7,307,17,3,14.29,18,75.0,2,0,5,4,31,15,9,9.68,3,1,,0,0,0,Lionel Messi,Barcelona,12994,2817,19/20
3,0,0,23,69.7,3,23.08,7,63.64,1,1,84.89,26,56.52,426,15,2,3,6,0,0,0,4,1,0,0,0,0,61,1,118,7,0,0.0,2,66.67,1,1,3,0,19,9,4,15.79,0,2,,0,0,1,João Félix,Atlético Madrid,851671,2836,19/20
3,0,0,8,38.1,6,37.5,4,66.67,0,0,73.47,14,37.84,227,4,5,5,8,0,0,0,0,0,0,0,0,0,15,0,36,0,2,50.0,1,100.0,1,0,1,0,3,3,0,100.0,0,1,,0,0,0,Divock Origi,Liverpool,190399,44,18/19
3,0,0,29,52.73,15,55.56,10,50.0,4,1,65.52,44,53.66,524,15,5,14,8,0,0,0,10,0,0,0,0,0,49,0,114,5,1,10.0,5,62.5,1,10,0,7,23,12,4,13.04,2,9,,0,0,0,Duván Zapata,Atalanta,38162,2686,20/21
3,0,0,13,30.23,10,62.5,6,37.5,6,0,67.2,23,38.98,352,1,5,9,7,0,0,0,7,0,0,0,0,0,40,2,84,4,3,16.67,4,44.44,0,1,6,1,11,6,2,27.27,0,0,,0,0,0,Luis Muriel,Atalanta,119242,2686,20/21
3,0,0,10,31.25,26,52.0,0,0.0,8,0,66.67,36,43.9,409,2,8,5,5,0,0,0,10,1,0,0,0,0,19,0,72,3,0,0.0,0,0.0,0,12,7,0,12,5,4,25.0,0,3,,0,0,0,Guillaume Hoarau,Young Boys,37230,2445,18/19
3,1,0,21,38.89,6,27.27,2,33.33,4,2,77.45,27,35.53,506,15,15,5,6,0,0,0,11,2,0,0,0,0,29,1,79,4,0,0.0,1,100.0,2,5,9,1,13,6,4,23.08,0,0,,0,0,0,Júnior Moraes,Shakhtar Donetsk,108426,3313,18/19
3,2,0,13,48.15,4,57.14,4,57.14,4,1,77.62,17,50.0,375,5,2,8,8,0,0,0,6,0,0,0,0,0,58,0,111,7,3,21.43,8,100.0,0,2,1,0,11,4,1,27.27,0,2,1.84,0,0,0,Ferran Torres,Barcelona,855833,2817,23/24
3,1,0,28,53.85,1,25.0,8,47.06,8,2,80.12,29,51.79,473,12,4,8,7,0,0,0,8,1,0,0,0,0,56,4,129,10,4,19.05,9,60.0,1,2,3,0,24,13,6,12.5,1,0,2.53,0,0,0,Raphinha,Barcelona,831005,2817,23/24
3,1,0,9,50.0,8,50.0,5,71.43,3,1,75.0,17,50.0,181,1,5,2,8,0,0,0,3,0,0,0,0,0,26,2,39,6,0,0.0,1,33.33,0,3,0,3,12,7,2,25.0,1,0,2.7,0,0,0,Romelu Lukaku,Inter,78893,2697,22/23
3,0,0,5,50.0,1,50.0,1,50.0,1,1,90.96,6,50.0,319,3,0,3,12,0,0,0,5,1,0,0,0,0,81,2,171,9,2,18.18,5,83.33,5,1,1,0,12,5,3,25.0,1,0,0.94,0,0,0,Marco Asensio,Real Madrid,361004,2829,22/23
3,0,0,23,56.1,1,25.0,12,57.14,1,2,86.43,24,53.33,313,10,1,5,8,0,0,0,3,0,0,0,0,0,75,3,172,9,5,23.81,11,84.62,1,0,3,1,13,5,3,23.08,0,1,,0,0,0,Paulo Dybala,Juventus,256219,2687,19/20
3,1,0,15,31.25,2,28.57,7,41.18,4,0,72.06,17,30.91,470,4,5,17,6,0,0,0,5,3,0,0,0,0,23,0,49,6,1,25.0,0,0.0,0,0,1,0,11,6,2,27.27,0,0,1.73,0,0,0,Noah Okafor,Red Bull Salzburg,865523,2046,22/23
3,0,0,17,36.17,3,13.64,8,44.44,3,3,75.45,20,28.99,540,6,11,8,6,0,0,0,11,2,0,0,0,0,64,4,126,14,1,20.0,0,0.0,1,1,1,0,14,9,0,21.43,0,5,,0,0,0,Hee-Chan Hwang,Red Bull Salzburg,786186,2046,19/20
3,1,0,48,46.15,0,0.0,25,58.14,11,1,84.65,48,45.28,638,12,13,18,12,0,0,0,7,0,0,0,0,0,86,0,193,9,2,14.29,3,60.0,1,0,7,2,17,5,8,17.65,0,2,,0,0,0,Vinícius Júnior,Real Madrid,868812,2829,20/21
3,1,0,15,35.71,2,13.33,9,40.91,2,1,78.67,17,29.82,440,4,9,4,9,0,0,0,5,1,0,0,0,0,19,1,59,4,0,0.0,1,50.0,3,4,2,0,11,5,3,27.27,0,8,,0,0,0,Moise Kean,Paris Saint-Germain,835601,1644,20/21
3,1,0,20,42.55,3,42.86,8,47.06,6,1,92.92,23,42.59,562,6,4,12,7,0,0,0,8,1,0,0,0,0,103,3,210,11,1,25.0,4,100.0,4,3,2,3,15,8,2,20.0,0,4,1.62,0,0,1,Christopher Nkunku,RB Leipzig,769333,36360,22/23
3,1,0,10,27.03,4,66.67,3,30.0,5,2,83.93,14,32.56,477,2,9,6,10,0,0,0,1,0,0,0,0,0,44,2,94,9,3,37.5,4,66.67,2,1,5,0,14,7,3,21.43,1,2,2.37,0,0,1,Julián Álvarez,Manchester City,944656,17,22/23
3,3,0,44,46.32,16,39.02,10,41.67,16,3,71.11,60,44.12,1002,18,15,15,13,0,0,0,8,0,0,0,0,0,66,2,160,18,1,33.33,10,55.56,9,7,8,4,27,8,6,11.11,0,8,2.91,0,0,0,Lautaro Martínez,Inter,823984,2697,22/23
3,0,0,18,56.25,4,30.77,6,85.71,6,1,79.75,22,48.89,534,6,6,6,8,0,0,0,7,2,0,0,0,0,59,1,130,6,1,33.33,2,100.0,1,1,1,2,15,7,5,20.0,0,6,2.14,0,0,0,André Silva,RB Leipzig,190159,36360,22/23
3,0,0,14,70.0,0,0.0,5,71.43,6,0,67.24,14,58.33,214,3,1,3,5,0,0,0,6,0,0,0,0,0,12,1,39,2,1,20.0,3,60.0,1,0,0,1,7,4,1,42.86,1,2,,0,0,0,Maxwel Cornet,Olympique Lyonnais,280439,1649,18/19
3,1,0,22,46.81,26,50.0,2,33.33,7,1,72.02,48,48.48,736,14,7,13,9,0,0,0,11,1,0,0,0,0,61,1,121,9,0,0.0,2,66.67,0,8,2,2,22,10,3,13.64,0,5,2.96,0,0,0,Robert Lewandowski,Barcelona,41789,2817,23/24
3,1,0,8,44.44,0,0.0,4,44.44,2,1,85.53,8,42.11,184,2,2,2,5,0,0,0,4,0,0,0,0,0,21,1,65,3,0,0.0,0,0.0,0,1,1,0,7,3,2,42.86,0,1,1.26,0,0,0,Ferran Torres,Barcelona,855833,2817,22/23
3,2,0,26,48.15,25,35.21,5,55.56,11,1,69.34,51,40.8,719,10,11,9,10,0,0,0,11,1,0,0,0,0,42,1,95,5,2,40.0,1,25.0,1,10,5,5,24,12,2,12.5,1,2,3.86,0,0,0,Gonçalo Ramos,Benfica,934510,3006,22/23
3,1,0,14,42.42,30,45.45,0,0.0,5,0,65.36,44,44.44,627,9,9,9,7,0,0,0,9,3,0,0,0,0,42,0,100,7,0,0.0,1,20.0,1,4,0,2,23,7,5,13.04,0,1,3.77,0,0,0,Luuk de Jong,PSV Eindhoven,40878,2952,23/24
3,0,0,10,41.67,2,66.67,4,44.44,1,0,80.95,12,44.44,490,5,0,5,6,0,0,0,3,0,0,0,0,0,70,1,221,6,2,20.0,9,69.23,1,0,4,1,18,6,3,16.67,1,6,,0,0,0,Lorenzo Insigne,Napoli,106258,2714,18/19
3,0,0,25,64.1,3,50.0,11,61.11,2,1,78.43,28,62.22,417,12,1,4,8,0,0,0,0,0,0,0,0,0,90,1,160,15,2,9.52,6,60.0,1,0,2,2,18,8,3,16.67,0,1,,0,0,0,Ousmane Dembélé,Barcelona,818244,2817,18/19
3,2,0,20,46.51,51,57.95,1,33.33,8,0,64.0,71,54.2,531,13,8,7,6,0,0,0,9,3,0,0,0,0,24,1,96,3,0,0.0,0,0.0,7,13,6,2,14,7,1,21.43,1,3,,0,0,0,Luuk de Jong,PSV Eindhoven,40878,2952,18/19
3,2,0,18,40.91,2,100.0,7,41.18,4,1,77.12,20,43.48,373,7,4,6,9,0,0,0,3,0,0,0,0,0,62,1,118,3,0,0.0,2,28.57,0,1,6,2,17,7,5,17.65,1,1,1.61,0,0,0,João Félix,Barcelona,851671,2817,23/24
3,2,0,15,44.12,18,29.03,4,50.0,2,0,69.7,33,34.38,513,12,6,8,6,0,0,0,17,2,0,0,0,0,42,0,92,1,0,0.0,3,60.0,0,4,1,0,11,5,0,27.27,0,3,,0,0,0,Mbwana Ally Samatta,KRC Genk,825088,2890,19/20
3,0,0,18,42.86,54,58.7,2,50.0,2,3,67.52,72,53.73,1041,14,11,10,13,0,0,0,9,0,0,0,0,0,64,3,185,20,0,0.0,9,60.0,1,10,3,10,35,11,10,8.57,2,9,5.4,0,0,0,Niclas Füllkrug,Borussia Dortmund,132645,2673,23/24
3,2,0,24,47.06,21,35.0,5,71.43,5,1,66.06,45,40.54,485,14,12,13,8,0,0,0,2,2,0,0,0,0,35,0,72,3,0,0.0,2,50.0,4,2,2,5,13,7,2,23.08,1,10,,0,0,0,Álvaro Morata,Atlético Madrid,125407,2836,19/20
